,Pearson_r
LOC107984505,0.9031566684342053
LOC107984525,0.8610844064863503
LOC107984526,0.8923740118303173
LOC107984530,0.7922991904395621
LOC107984535,0.9076388811557953
LOC107984543,0.9192090057607594
LOC107984565,0.8841624507348225
LOC107984568,0.8931997111635039
LOC107984589,0.7998217041314367
LOC107984597,0.8710200820782283
LOC107984599,0.8359449882763391
LOC107984622,0.7794926840383397
LOC107984625,0.8947034718931128
LOC107984631,0.9180385846255139
LOC107984659,0.8769341505473778
LOC107984671,0.8516111625016481
LOC107984701,0.8826788935777248
LOC107984713,0.880538594147831
LOC107984781,0.9147643320684995
LOC107984782,0.862481752803604
LOC107984787,0.8953496072577417
LOC107984799,0.8016036929456534
LOC107984841,0.8629865907933116
LOC107984865,0.8437133435781116
LOC107984875,0.872209102299383
LOC107984913,0.8675846286763056
LOC107984916,0.8742967630638411
LOC107984948,0.9140892665483752
LOC107984952,0.857750569527357
LOC107984960,0.8707836922887623
LOC107984965,0.6951704747833283
LOC107984974,0.9152447092940352
LOC107984987,0.8804077020479322
LOC107985002,0.9197114419687369
LOC107985003,0.8963039137416425
LOC107985014,0.7951683220953245
LOC107985021,0.9308030687494778
LOC107985037,0.8614448590888365
LOC107985057,0.8449065745376461
LOC107985064,0.8808583106141713
LOC107985070,0.8821804791805238
LOC107985147,0.846962936623221
LOC107985167,0.8571289853813352
LOC107985179,0.9114650844213403
LOC107985194,0.8739944840247695
LOC107985219,0.8773655745573253
LOC107985239,0.8759436794164742
LOC107985263,0.8618578076798818
LOC107985283,0.935609138876749
LOC107985289,0.8821368314843863
LOC107985325,0.8234980677026194
LOC107985334,0.9419347879002588
LOC107985335,0.9350255321792416
LOC107985363,0.8919939170843445
LOC107985374,0.8090101400948154
LOC107985381,0.8978406113605985
LOC107985388,0.8432155882394288
LOC107985400,0.8838955847698411
LOC107985446,0.9361510944074694
LOC107985484,0.883331222254447
LOC107985520,0.8869049973519165
LOC107985544,0.8436983123227584
LOC107985597,0.8888761706050466
LOC107985648,0.8362616941167242
LOC107985664,0.8717910000038167
LOC107985675,0.8650145182447562
LOC107985698,0.8696453707660142
LOC107985704,0.8784186218506693
LOC107985710,0.8576608481605535
LOC107985717,0.8899194258081321
LOC107985735,0.8988313226745116
LOC107985769,0.8874350798716097
LOC107985779,0.7806636023779179
LOC107985782,0.9516530668684665
LOC107985819,0.7288716839001699
LOC107985860,0.8258777925921086
LOC107985879,0.9518487345725297
LOC107985883,0.8616466333536608
LOC107985892,0.9055373597021387
LOC107985903,0.9417625425269606
LOC107985930,0.8060896255234892
LOC107985946,0.8909389739669829
LOC107985950,0.8888645462505901
LOC107985955,0.8902140982705244
LOC107985960,0.9013172441156014
LOC107985961,0.8748341813846683
LOC107985962,0.8631523462924474
LOC107985969,0.8848687913974934
LOC107985976,0.8538137055468842
LOC107985981,0.908777184548107
LOC107985996,0.8804469274531027
LOC107986000,0.9119464745335354
LOC107986012,0.8825155948514247
LOC107986021,0.8342081811992692
LOC107986022,0.8739596424621138
LOC107986028,0.8001503752763899
LOC107986059,0.8622381094182425
LOC107986068,0.8153050919583645
LOC107986086,0.8332482169436124
LOC107986094,0.8322035422227206
LOC107986098,0.8483721245907871
LOC107986133,0.8553890662458097
LOC107986139,0.8550752884496009
LOC107986143,0.8596885694591405
LOC107986157,0.7675830988747925
LOC107986178,0.8805248189088388
LOC107986182,0.8417465824232827
LOC107986190,0.8578224118736734
LOC107986194,0.7964241930583629
LOC107986195,0.880810732456028
LOC107986205,0.8749051842372819
LOC107986215,0.881892439475554
LOC107986254,0.8968831370755369
LOC107986263,0.8998098643001056
LOC107986291,0.9008514499731829
LOC107986294,0.8175955870817875
LOC107986303,0.8883469307472326
LOC107986306,0.8766486680081117
LOC107986308,0.9035695803234804
LOC107986324,0.8365600437019249
LOC107986354,0.7885827770049573
LOC107986363,0.8750566163936556
LOC107986390,0.9033401210767683
LOC107986402,0.8520414002868748
LOC107986405,0.8799093506887529
LOC107986425,0.8105396955326539
LOC107986426,0.8905542178490168
LOC107986429,0.8201835930459889
LOC107986449,0.8652825367985972
LOC107986454,0.8836725087234726
LOC107986465,0.8702629032642517
LOC107986476,0.8960548994287273
LOC107986488,0.9037602388827153
LOC107986522,0.8720033289352103
LOC107986523,0.9030334218634752
LOC107986556,0.8939061929593495
LOC107986563,0.8357627748184197
LOC107986570,0.864124788392406
LOC107986572,0.9145717748330409
LOC107986602,0.6715929671606595
LOC107986612,0.877209908869249
LOC107986616,0.865857732843246
LOC107986623,0.8284563432598426
LOC107986638,0.8685139496716766
LOC107986641,0.8644963486624142
LOC107986724,0.8536435964754102
LOC107986755,0.8762729195767841
LOC107986763,0.8344880483824569
LOC107986770,0.8634221021669543
LOC107986772,0.9129035837054564
LOC107986773,0.856643382407009
LOC107986774,0.8306686351226457
LOC107986779,0.7816498527323396
LOC107986785,0.8607732758984665
LOC107986797,0.8345959878276333
LOC107986825,0.8816112170889526
LOC107986930,0.8676871758536356
LOC107986931,0.893891729622747
LOC107986937,0.859727470805787
LOC107986938,0.8945635248219822
LOC107986945,0.8420391426664889
LOC107986961,0.8159633896420064
LOC107986978,0.8478491802007274
LOC107986980,0.8603768204045337
LOC107986985,0.8039348694516485
LOC107987011,0.9233264229030949
LOC107987015,0.8413139219906236
LOC107987043,0.8819545916868634
LOC107987057,0.8367212626370328
LOC107987078,0.9271150959119936
LOC107987079,0.9043711641750035
LOC107987083,0.8735339432677737
LOC107987087,0.8315767676774622
LOC107987090,0.8176727305650223
LOC107987095,0.8897170815593125
LOC107987108,0.8825454240825111
LOC107987122,0.8621658456231283
LOC107987127,0.9161910207619361
LOC107987128,0.8511512705851365
LOC107987166,0.856404481640597
LOC107987179,0.900875298105427
LOC107987183,0.8681339030854868
LOC107987234,0.8955071520392411
LOC107987247,0.9175101332134633
LOC107987280,0.8683079975098201
LOC107987282,0.9006895731747556
LOC107987295,0.8920970636266845
LOC107987296,0.8344268888873905
LOC107987332,0.8694340885102438
LOC107987344,0.8785620404433461
LOC114224,0.9347535455766744
LOC146880,0.8669262217727237
LOC150051,0.7420079199202705
LOC151760,0.8527923199992332
LOC155060,0.8823078717626843
LOC254896,0.74715411050697
LOC256880,0.8528141649008527
LOC283140,0.8807498394237803
LOC283299,0.8284186115619444
LOC284009,0.8615397481913458
LOC284294,0.869351148644149
LOC284577,0.8500424768829258
LOC284825,0.6963636290014787
LOC284930,0.8686098704557607
LOC285500,0.8674892127773894
LOC285692,0.8797044267275997
LOC285696,0.8909085790879374
LOC286083,0.9346393393468161
LOC339166,0.9152856324082497
LOC339260,0.9024979702944785
LOC339529,0.9053044778084908
LOC339666,0.8764406627544755
LOC339862,0.801372435429667
LOC339975,0.8861576412168951
LOC344967,0.8708789561329426
LOC349160,0.8669321451118023
LOC390937,0.905264738730737
LOC399815,0.8881280667810426
LOC400706,0.877640484053417
LOC400794,0.8841421231721691
LOC400927,0.8902659562969453
LOC401312,0.7996920293481316
LOC401478,0.8550067332576908
LOC440934,0.8570359458730767
LOC440982,0.9034668581637753
LOC441204,0.8526466909112609
LOC441666,0.8857039301301818
LOC554206,0.9050699510835442
LOC613037,0.8560328345329015
LOC643201,0.9079066628011926
LOC643542,0.8532718314387688
LOC643711,0.8784767740891588
LOC645485,0.8266708911039414
LOC646588,0.8465757682222086
LOC727896,0.8707962137221813
LOC727978,0.8220597562892542
LOC728339,0.8618853479048267
LOC728755,0.844041497886819
LOC729506,0.9087581164988981
LOC729603,0.8605397135156511
LOC729683,0.8657751434641795
LOC729739,0.728586642658966
LOC729987,0.872125328754812
LOC730100,0.7876508292229389
LOC730159,0.17796645464983005
LONRF2,0.9337640468049127
LOX,0.8971408234801976
LOXHD1,0.8530113148216164
LOXL2,0.8346819478457645
LOXL4,0.8882740702968164
LPAR1,0.8653339496192689
LPAR6,0.8620857487669675
LPIN1,0.868239919834875
LPL,0.7586585948490984
LRAT,0.9024821252095442
LRCH1,0.8542982725921454
LRFN2,0.9069746612025428
LRFN5,0.847983258361993
LRIG1,0.8685594189501075
LRIG3,0.8639762025790796
LRP1,0.8628480973243895
LRP1B,0.79871371732023
LRP2,0.8830760884304644
LRP4-AS1,0.8874517656825339
LRRC17,0.8941720869956862
LRRC37A8P,0.8735227815707556
LRRC3B,0.8688326603829206
LRRC43,0.897713461018079
LRRC4C,0.8602903248069244
LRRC55,0.8691040952015096
LRRC66,0.8858101990882806
LRRC7,0.7997617517225256
LRRC70,0.8564098651919688
LRRC75B,0.8838382871882652
LRRC8D,0.8642639822404684
LRRFIP1,0.8577814063339129
LRRIQ1,0.8941606131826135
LRRK1,0.872016644694582
LRRK2,0.8639418618151312
LRRN2,0.8799660236968317
LRRN3,0.9028994252558731
LRRN4,0.8870654295197713
LRWD1,0.8808665769084835
LSAMP-AS1,0.8542173187683675
LSM3,0.8601141226976419
LTBP1,0.8648525960786847
LTBP2,0.8040633082211144
LTBP3,0.8630683110867816
LTBR,0.8594321399786419
LUM,0.899492177861316
LURAP1L-AS1,0.9306034558345475
LUZP1,0.8704659136005612
LUZP2,0.8784020538118177
LVCAT5,0.8658262376501269
LVCAT8,0.9135906268119725
LVRN,0.8161263581549766
LY6H,0.8999527233129813
LY96,0.8537080238913237
LYNX1,0.904238606354569
LYPD6B,0.88116978549686
LYPLAL1,0.8694695487670128
LYPLAL1-AS1,0.8234298015498017
LYSMD2,0.8648137617339386
LYST,0.8687444344596322
MAB21L1,0.8462593969650811
MAB21L2,0.8331671701037571
MACROD2,0.8666609569384207
MAF,0.882787310264763
MAFB,0.9118555861300118
MAFF,0.8774423682315239
MAFK,0.8774793656827472
MAGEB17,0.889786231877469
MAGED2,0.8655415233809689
MAGI1-AS1,0.8942035042918505
MAGI2-AS3,0.824877174202712
MAGI3,0.8665893926415164
MAGOH,0.8688149553922242
MAK,0.8713717404656766
MAL,0.9173793369471251
MALRD1,0.8634671962069839
MAMDC2,0.6329085321513357
MAML3,0.8562108419083241
MAMLD1,0.8634246376818567
MAN1A1,0.8491369746012368
MAN1A2,0.8797834879574998
MAN1C1,0.8782903836207022
MANBA,0.882972220894281
MAP1A,0.8832930141745661
MAP2,0.887368984369572
MAP2K6,0.8799967193985975
MAP3K1,0.8691656631942718
MAP3K14-AS1,0.9111175617516954
MAP3K19,0.912302860297683
MAP3K4,0.7613491593818054
MAP3K7CL,0.9133227718040926
MAP6,0.8811003213465901
MAP7D1,0.8920754149096048
MAP7D2,0.868355181281681
MAPK10,0.8772260767142358
MAPK15,0.8706358061047161
MAPK4,0.8922268120931245
MAPRE1,0.7968943735020408
MARCH1,0.8691765754773698
MARCH11,0.8573141416278743
MARCH3,0.8591682779184587
MARCH4,0.8881903881115755
MARCKSL1,0.8649699170454258
MARK1,0.866566750925291
MARK3,0.8639623668842354
MAST4,0.862300629656996
MATN1,0.8679956051899199
MATN3,0.8147178150891934
MB21D2,0.8458583152395217
MBD6,0.8621621475600398
MBNL1,0.8793722159426417
MBNL2,0.838568697907677
MBNL3,0.868296241971935
MBOAT1,0.8685184606349514
MBOAT2,0.8688738837237149
MCC,0.8608201074767925
MCF2L,0.881578195419804
MCF2L2,0.8803062543481703
MCHR2-AS1,0.8820523256231848
MCM6,0.8054939988989144
MCOLN1,0.8683128065464352
MCTP1,0.8834135390718819
MDFIC,0.8573801038731103
MDGA1,0.9037832286158014
MDGA2,0.8628145430983791
MDM2,0.8696069647497071
ME1,0.8420306378450475
ME3,0.9017377785215525
MECOM,0.8824516712837697
MED12L,0.8765314644292155
MEF2A,0.8572729038858585
MEF2C,0.7629414407835489
MEF2C-AS1,0.8808996243069155
MEI4,0.8400196335051482
MEIS1,0.7966280922597714
MEIS2,0.5430313812815929
MEOX1,0.925559001936019
MEP1B,0.8924951252087885
MEST,0.8337929407985851
METTL15,0.8564706704162112
METTL24,0.8731750654041068
METTL7B,0.8513213144231208
MFAP3L,0.8651149580963262
MFAP4,0.8768355345165554
MFAP5,0.8737750155316294
MFNG,0.8649087955266085
MFSD2B,0.8924568036181614
MGAM,0.7988561146861243
MGC32805,0.9324699519925985
MGC57346-CRHR1,0.8691429194652487
MGLL,0.8432789288267767
MGMT,0.8704934226810825
MGRN1,0.8804235184488222
MGST1,0.8012705000676129
MIAT,0.800004953599056
MICAL2,0.8994360129922203
MICAL3,0.879882070799425
MICU3,0.8797693931225379
MID1,0.8592354603494838
MID2,0.8716356871206111
MIF-AS1,0.8531206499204023
MINCR,0.8950947064814814
MIPEPP3,0.881613646886392
MIPOL1,0.7958665737367366
MIR100HG,0.8781903142922807
MIR124-2HG,0.9101949795283898
MIR181A1HG,0.9123936910731373
MIR2052HG,0.8749067881324484
MIR205HG,0.8202589184934999
MIR210HG,0.8885937934916521
MIR302A,0.9250552591925021
MIR302C,0.9380285771041261
MIR31HG,0.8612708709995156
MIR325HG,0.8798713688009714
MIR34AHG,0.5526229826774948
MIR3681HG,0.8418446249894674
MIR3916,0.8265926457209747
MIR4300HG,0.7495824950822828
MIR4435-2HG,0.8067246115114851
MIR4458HG,0.8514749368284971
MIR4500HG,0.8762923634941456
MIR548XHG,0.8804105396712126
MIR762HG,0.8761154788481801
MIR99AHG,0.83139342094306
MISP,0.9492008343050425
MITF,0.8704219681467558
MIXL1,0.8284183891526811
MKL1,0.7125753407116134
MKL2,0.86224606524637
MKX,0.24922233420092177
MLIP,0.8925266615494277
MLLT3,0.8580015843578506
MLLT6,0.8876807729357037
MMD2,0.864982798496357
MME,0.8689172963846168
MMP16,0.8667796145620774
MMP2,0.8652900876491835
MMP25,0.9110423299003169
MMP9,0.8719459367853822
MMRN1,0.8822030365890625
MN1,0.8656429420753099
MOB3C,0.9116869105303614
MOCS3,0.8845804907239211
MOGAT1,0.8815403132775708
MORC2-AS1,0.9278540685610414
MOSPD3,0.9122330408912919
MPDZ,0.8740846648727638
MPP4,0.8737298852581429
MPPED2,0.8477222666057224
MPV17L2,0.8770271033072365
MPZ,0.8595499124456122
MROH9,0.880239535108008
MRPL2,0.8738690609170308
MRPL20,0.8839682617590465
MRPL3,0.8616562726123423
MRPL51,0.8701518073041714
MRPL52,0.8756714046384091
MRPS21,0.8711993253891033
MRPS28,0.7533297473674775
MRS2,0.8564108117254287
MS4A3,0.8894893490846303
MSC,0.7910811697474082
MSC-AS1,0.8250633684025895
MSGN1,0.8161232068423221
MSH4,0.882153408524851
MSL3,0.8799344885768782
MSMO1,0.8630750083384461
MSN,0.8654671245350637
MSRA,0.882121277472995
MSRB3,0.8637168146910399
MSTO2P,0.8870183724931804
MSX1,0.8572556803751012
MSX2,0.7831555578482419
MT1G,0.8792106736676645
MTAP,0.8670458557778301
MTCL1,0.8776421217584277
MTHFD1L,0.8542065715344037
MTMR11,0.7835411800578396
MTMR8,0.8767889515550673
MTNR1B,0.8897155772630213
MTSS1,0.8489431862276505
MTTP,0.8904494700951885
MTUS2,0.8917565421720973
MUC1,0.8877012591932487
MUC15,0.7962775895454974
MUC16,0.884388741342657
MUC19,0.861655147435688
MUC4,0.8632412066625891
MUC5B,0.9334446637430961
MUC6,0.8750286102769557
MUSK,0.8489872729215849
MX1,0.8218798327463895
MXRA8,0.8805533892193314
MYBBP1A,0.8787339141982349
MYCNOS,0.8815128452224402
MYCT1,0.9073287618770124
MYL4,0.9216572901569328
MYL5,0.8979413699174295
MYL7,0.8450502999724384
MYL9,0.8723680763782533
MYLK,0.8811115726212803
MYLK-AS1,0.9137589970373322
MYLK4,0.8676289418660477
MYLPF,0.9263989746124821
MYO15A,0.817764106388453
MYO16,0.8874481362749328
MYO1B,0.8632475047341759
MYO1D,0.8555211671789722
MYO1G,0.7356215177434839
MYO3A,0.867682576631492
MYO3B,0.88738502557873
MYO5B,0.8823175955599861
MYO6,0.8754593381344168
MYO9A,0.8664911067744175
MYO9B,0.8767723024282772
MYOCD,0.22715191126511558
MYOF,0.8114549946555172
MYOZ2,0.8961569234777131
MYRF,0.9064410719095447
MYRIP,0.877460882237929
MYSM1,0.8637333214459735
MYT1,0.8498374875882636
MYT1L,0.8755825927776988
N4BP2L1,0.8734540867802997
N4BP2L2,0.8697090817068378
N6AMT1,0.869938501846893
NAALAD2,0.8826738488242708
NAALADL1,0.8318454837386976
NAALADL2,0.8728504234245436
NABP1,0.8620304990994958
NACAP1,0.907080501654182
NAIP,0.834654142235372
NALCN,0.877127513659656
NALCN-AS1,0.801848303244108
NAPA,0.5754475800690843
NAV3,0.8855293724466714
NBAS,0.8648590699691467
NBPF14,0.8762160387593791
NBPF25P,0.8955579336638635
NBPF26,0.8554957811103088
NBPF9,0.870449699312291
NCALD,0.8490019687946454
NCAM1,0.8713023570771741
NCAM2,0.8830191521072851
NCAPD2,0.7483336742257907
NCAPG2,0.8704892954644362
NCKAP5,0.842826462451231
NCMAP,0.8935532510947913
NCOA1,0.8734679723696884
NCOA7,0.8504873948233225
NCR3LG1,0.88027727557612
NDRG1,0.8398693905996784
NDST3,0.8479334083365663
NDST4,0.8787723764080229
NDUFA3,0.8751851172716726
NDUFA4,0.8712736215719445
NDUFB4,0.688796098446322
NDUFS5,0.8650574306236227
NDUFS6,0.6735445024910762
NEAT1,0.8568369636875797
NEB,0.8735835535428595
NEBL,0.8827887517393627
NEDD9,0.544781197356553
NEFM,0.8947035614682473
NEGR1,0.8821777051867985
NEK10,0.8644669884750187
NEK5,0.8659843479283981
NEK7,0.8614799411325195
NELL1,0.8739882289051064
NELL2,0.8780260687422882
NEO1,0.8654332005196066
NES,0.8357082019667669
NETO1,0.8808181727515046
NETO2,0.8668740689663905
NEURL1,0.8291662360471601
NEXN,0.8522138302859391
NFASC,0.8961678819656562
NFAT5,0.8543807553279452
NFE2L1,0.7193789164896246
NFIA,0.8806174544067501
NFIB,0.7810839215880748
NFIX,0.8719244379330545
NFKB1,0.8749372818654926
NGF,0.8912777984418137
NGFR,0.91728826561592
NHLH2,0.8993485622359688
NHS,0.8598095367410188
NHSL2,0.8703379342990628
NIM1K,0.8916545265693485
NKAIN2,0.8576469173111909
NKAIN3,0.780817456209963
NKD1,0.8521802375566186
NLK,0.8581977040134522
NLRC3,0.8747566689690254
NLRP14,0.7682443841632279
NLRP2,0.8755292523583038
NLRP7,0.856565278058249
NLRP9,0.8953351642910022
NMBR,0.8221173609392497
NME5,0.8877169899472471
NME7,0.8582501212562972
NME8,0.8539993650598432
NMNAT2,0.8729578090134725
NMNAT3,0.8529742287708579
NNAT,0.8767634025065522
NOD1,0.8773723515954432
NOL4,0.8529736789443049
NOP56,0.7910344406957074
NOP9,0.9118076302957177
NOS1AP,0.8787565455456863
NOS2,0.8334179512288058
NOTCH2,0.8794069911610966
NOV,0.8854029283759149
NOVA1,0.8802489980137655
NOVA1-AS1,0.856315377812961
NOX4,0.8966633294102758
NPAS1,0.8982056713057157
NPAS2,0.8469920290126453
NPAS3,0.6681159254914194
NPAT,0.8801586043245364
NPFFR2,0.8982279617207606
NPHP3-AS1,0.8647077701429349
NPIPA1,0.8914680171226829
NPNT,0.8604507472226766
NPPA-AS1,0.8273632550343412
NPR1,0.855093112739881
NPR3,0.8451353556036023
NPSR1,0.8127723734228083
NPSR1-AS1,0.865990383185726
NPTX1,0.9124361247946402
NPY,0.8842190196827734
NPY5R,0.9190291629887244
NQO1,0.867511848947075
NR1I3,0.9284846237358586
NR2F1,0.8460260339025103
NR2F1-AS1,0.8557973758611724
NR2F2,0.8440594207422506
NR2F2-AS1,0.8480060132403288
NR3C1,0.8567768478189973
NR3C2,0.8818463475886875
NR4A1,0.876724487656308
NR4A3,0.9044389285601159
NR5A2,0.8337228276496078
NRBP1,0.876167573439876
NRCAM,0.8746919131516055
NRG1,0.8892884730316485
NRG2,0.8579641857715296
NRGN,0.8217741423495762
NRIP1,0.7281165501350054
NRIP2,0.826292359958823
NRK,0.8345976123720869
NRP1,0.8826700639090705
NRP2,0.8710475728503084
NRROS,0.843681674616163
NSRP1,0.8606109028258546
NSUN3,0.8781541493802211
NT5E,0.8945284075636503
NTF3,0.8890226360851393
NTN1,0.88821977925962
NTN4,0.8593456315180228
NTNG1,0.8674897382447825
NTRK3,0.8922935170966
NTS,0.7478145133628205
NTSR1,0.9117395997542951
NUAK1,0.8628680445823266
NUBPL,0.8784524228850105
NUDC,0.8647063281023806
NUP205,0.8686491800848579
NUP62CL,0.8429518440237499
NUTF2,0.760697082276652
NWD2,0.8906759324513934
NXPE2,0.8644159940287425
NXPH1,0.8892745974816865
NXPH2,0.8760595373129721
NXPH3,0.890074127293261
NYAP1,0.8848118213474
NYAP2,0.8796478942144375
OAF,0.862361299432083
OCA2,0.8323208438466996
OCEL1,0.8886407547774999
OCIAD1,0.7938034927472793
OCM,0.8479679826510788
OGFRL1,0.8768630659074619
OGT,0.8763541419860177
OLAH,0.8785954545506036
OLFM3,0.8794737589309299
OLFML1,0.8850428430143311
OLIG3,0.9186045939839607
ONECUT1,0.8873858895037025
ONECUT2,0.8737125683401176
OPHN1,0.8652648254205333
OPRK1,0.876565061089627
OR1B1,0.9417080927841824
OR1F1,0.8655063950264974
OR2L13,0.9035326367936659
OR51B5,0.26032374842984873
ORAI1,0.8370727552000978
OSBPL1A,0.7937553946555223
OSBPL9,0.8674443902592406
OSER1-AS1,0.8703167482354495
OSMR-AS1,0.8769413941389298
OTOG,0.8922197857991603
OTX2-AS1,0.9246537793812979
OVCH1,0.8120635851297063
OVCH2,0.8953605607659191
OVOS2,0.8323506150459025
OXR1,0.8566742242113058
P2RX1,0.8404912917043743
P2RY12,0.8947486743916835
P2RY13,0.9176155362794645
P2RY2,0.8934846243746687
P3H2,0.8397463664517437
PA2G4,0.8660873910884553
PABPN1,0.8649044098181307
PACRG,0.8935623764383055
PACS1,0.8753882651643659
PACSIN2,0.8687359152094697
PADI2,0.8824842277414575
PAFAH1B2,0.8599985076462257
PAG1,0.845261684032865
PAIP2,0.8662127054144407
PAK3,0.8834784739380852
PALLD,0.8524239004967354
PALMD,0.8698330519288252
PAM,0.8631890547662022
PAMR1,0.8910921151012224
PANK3,0.8755559842049889
PAPD4,0.8662126533232821
PAPLN,0.8877294853683222
PAPPA,0.866341345968917
PAPPA2,0.8530025583059204
PAQR4,0.8988418877570452
PARD3B,0.8689918243966516
PARD6A,0.8481036374742431
PARK2,0.8696922999100023
PARK7,0.8622954275505716
PARM1,0.8912027754775981
PARP8,0.8649358420084486
PARPBP,0.8785812687936408
PARVA,0.8455930004618412
PAX2,0.9109827757314826
PAX3,0.8703483500328998
PAX6,0.8989087579254168
PAX7,0.894802273773915
PAXIP1-AS2,0.8268007740674317
PBX2,0.881610709425035
PCA3,0.8380398535378909
PCAT14,0.8435951017777092
PCAT29,0.9023598236886814
PCBP2-OT1,0.9299816482303104
PCDH10,0.8274727971028709
PCDH11Y,0.8659623249776889
PCDH12,0.923692172821473
PCDH15,0.8704923935621877
PCDH17,0.8755215789535252
PCDH18,0.8881483013106164
PCDH19,0.8717618144108608
PCDH20,0.8952110009018224
PCDH9,0.8998993441415899
PCDHA1,0.9040900647955828
PCDHA10,0.9014947815493924
PCDHA2,0.8892235372095358
PCDHA3,0.8777339816439073
PCDHA9,0.8748195346095736
PCDHB12,0.8910515746993435
PCDHB15,0.8723010260474988
PCDHB16,0.8897224364228272
PCDHB2,0.8588774938006039
PCDHB4,0.9015698098884798
PCDHGA1,0.8216426310884813
PCDHGA12,0.8509484439651738
PCDHGA4,0.8371448870933459
PCDHGA5,0.8502505969293181
PCDHGA8,0.8969086090036662
PCDHGB2,0.8679539412573396
PCDHGB3,0.8539805694339377
PCDHGB4,0.8785917826125427
PCDHGB6,0.8671273350010462
PCDHGB8P,0.9366976562788946
PCDHGC4,0.7483241730006053
PCED1B,0.7934249127336636
PCGF5,0.8268841456376861
PCLO,0.8735437713674248
PCMTD1,0.8640294720463638
PCNP,0.8638410367356137
PCP4,0.8784648735297745
PCSK2,0.881930488971317
PCSK5,0.8522002017367762
PCSK6,0.8748246985067628
PCSK9,0.8431080630333837
PDAP1,0.7591281842832963
PDCD6IPP2,0.8854760758232034
PDCL2,0.9121725517618781
PDE10A,0.8560175189890978
PDE11A,0.8754643670877326
PDE1A,0.8862289136413214
PDE1B,0.923959632942797
PDE1C,0.8537208182465643
PDE2A,0.8683012137934784
PDE3A,0.8834496618128201
PDE3B,0.8662991921793993
PDE4B,0.9000371182990318
PDE4D,0.8545839503327681
PDE7B,0.7722954066677737
PDE8A,0.8766504398433677
PDGFB,0.7586717354598403
PDGFC,0.8819120369859557
PDGFD,0.8792093576509381
PDGFRA,0.8449843751477817
PDGFRB,0.8242334008645222
PDIA4,0.7983761778710037
PDK2,0.8822710232987397
PDLIM1,0.8721598651717949
PDLIM4,0.8635377427363
PDLIM5,0.864903497550242
PDSS2,0.8600642791071936
PDYN,0.8973211647868159
PDZD2,0.856479726516305
PDZD9,0.8201099508079619
PDZRN3,0.8763305585702046
PDZRN4,0.7864199185468786
PECAM1,0.9016427517507929
PEG10,0.8540842149829718
PELI2,0.7865933053442722
PEX11A,0.8591164296503762
PEX5L,0.8702114602174393
PFDN4,0.8709437435613706
PFKP,0.8688260259025604
PFN2,0.7266864877214009
PGAP1,0.8004164715024926
PGBD5,0.878355816471897
PGF,0.8677084771588517
PGLYRP1,0.8838528552042437
PGM5,0.8170212185357333
PGM5P2,0.866951324190855
PGR,0.8464361317664476
PHC2,0.8786949998563737
PHEX,0.8955225893617333
PHF24,0.9268371720548281
PHKB,0.8624909906423809
PHKG1,0.8849957393795864
PHLDB1,0.8838730896999186
PHLDB2,0.8615581870976055
PHPT1,0.8865433624668008
PI15,0.8643742102303321
PI4KAP1,0.8861443008693802
PIAS1,0.8624544499115355
PIAS2,0.8677394604778746
PICALM,0.7940202607434834
PID1,0.872044524653813
PIEZO2,0.8939372673282119
PIFO,0.9155352478866984
PIGH,0.815895736021958
PIGN,0.8791586136103245
PIGW,0.9053284739645082
PIGZ,0.8309859535359061
PIK3AP1,0.8608556162988006
PIK3C2G,0.8745583972972929
PIK3IP1,0.8686446305418656
PIK3R1,0.5737649369020219
PIK3R2,0.8964237396719558
PIK3R3,0.8798230384018275
PIK3R5,0.8629508369980166
PILRA,0.8669179618367676
PIN4P1,0.76272221345045
PIP4K2A,0.8768292559010442
PIP5K1B,0.8718604861467533
PITPNC1,0.8542322138464685
PITRM1-AS1,0.8492894605395056
PITX2,0.8530508986887682
PIWIL2,0.8618214272109143
PKD1L1,0.8498748425451111
PKD2,0.8674217580753537
PKD2L1,0.7978684456035684
PKDCC,0.9065017411679666
PKHD1,0.829211748777118
PKNOX1,0.8773339811415828
PKNOX2,0.8370374103919241
PKP1,0.9263067153318424
PKP2,0.8696338238112705
PLA2G2A,0.9081655676907109
PLA2G4A,0.8686486661410805
PLA2G6,0.8737964657780833
PLA2R1,0.8692317987744539
PLAC8,0.9081469616591054
PLAGL1,0.862107400516456
PLAT,0.8649183670663089
PLAU,0.8353756273669003
PLB1,0.8598799525346107
PLCB1,0.8673127413831007
PLCE1,0.8666174520621922
PLCG1-AS1,0.8841699709086484
PLCH2,0.90631949060589
PLCL1,0.8475414285422527
PLCL2,0.8799446491974244
PLCXD3,0.8896117662836442
PLD1,0.8739383865905258
PLD5,0.8819676692409937
PLEKHA6,0.8886266299186169
PLEKHA7,0.8705062184233502
PLEKHG1,0.8791286413736072
PLEKHG4B,0.8048150212559267
PLG,0.8230127398720506
PLK2,0.8503334012935089
PLP2,0.8504214357015738
PLPP3,0.8606667046745615
PLPP4,0.8117984662969319
PLPPR1,0.8891266794013596
PLPPR2,0.8782706470660031
PLPPR5,0.8556906827315551
PLSCR2,0.8177992678866511
PLSCR4,0.8037097270435608
PLVAP,0.7631699322397295
PLXNA2,0.516186243122111
PLXNA4,0.8780452855164337
PLXND1,0.8482916377790928
PMCH,0.9280023602144416
PMEL,0.8798728517471271
